file_path,file_name,directory,file_size_bytes,format,duration_seconds,sample_rate,channels,bit_depth,bitrate_kbps,file_hash,ai_description,ai_tags,ai_category,processed_at
sound/debris/beamstart3.wav,beamstart3.wav,debris,14130,wav,1.27,11025,1,8,,478f16472d3db2c9,"A squawking, high-pitched, and distorted creature sound, possibly a Xen alien.",creature|alien|squawk|high-pitched|distorted,creature,2026-01-07T15:12:56.497639+00:00
sound/debris/beamstart4.wav,beamstart4.wav,debris,18308,wav,0.825,22050,1,8,,254da9751125275f,A shotgun blast. Sounds like a pump action shotgun.,shotgun|gunshot|weapon|pump action,weapon,2026-01-07T15:12:59.496794+00:00
sound/debris/beamstart5.wav,beamstart5.wav,debris,25570,wav,1.154,22050,1,8,,e3fbdd294767a461,A shotgun firing with a distinct pumping action.,shotgun|gunshot|weapon|pump action,weapon,2026-01-07T15:13:02.788655+00:00
sound/debris/beamstart6.wav,beamstart6.wav,debris,22368,wav,1.009,22050,1,8,,5da0ec414e51cef8,"A heavy mechanical door opening or closing, likely with a motorized mechanism.",mechanical|door|opening|closing|motor,mechanical,2026-01-07T15:13:06.051989+00:00
sound/debris/beamstart7.wav,beamstart7.wav,debris,38844,wav,1.756,22050,1,8,,21ddfeac53e9e777,A loud explosion followed by a smaller explosion and some debris falling.,explosion|debris|loud|impact,explosion,2026-01-07T15:13:09.256490+00:00
sound/debris/beamstart8.wav,beamstart8.wav,debris,28006,wav,1.264,22050,1,8,,4677a00afd0f175c,A grenade explodes with accompanying blast sounds.,explosion|grenade|impact|boom|explosive,explosion,2026-01-07T15:13:12.083995+00:00
sound/debris/beamstart9.wav,beamstart9.wav,debris,22948,wav,1.035,22050,1,8,,cb33d761eb6ae2e6,"A shotgun blast is heard, likely from the player's weapon in Half-Life.",shotgun|weapon|gunshot|impact,weapon,2026-01-07T15:13:15.883452+00:00
sound/debris/bustceiling.wav,bustceiling.wav,debris,20920,wav,1.886,11025,1,8,,56cf469393f64879,Sound of broken glass shards falling on the floor.,glass|breaking|shards|falling,mechanical,2026-01-07T15:13:19.139373+00:00
sound/debris/bustconcrete1.wav,bustconcrete1.wav,debris,10032,wav,0.898,11025,1,8,,e1f0c9d77ed0813f,A metallic object falling and impacting the ground with a crashing sound.,metal|impact|crash|falling|mechanical,mechanical,2026-01-07T15:13:22.599146+00:00
sound/debris/bustconcrete2.wav,bustconcrete2.wav,debris,9578,wav,0.857,11025,1,8,,fa8ea4a6fd4936d9,"A short, distinct scream, likely from a monster or creature in pain or fear.",scream|creature|monster|vocalization,creature,2026-01-07T15:13:25.765332+00:00
sound/debris/bustcrate1.wav,bustcrate1.wav,debris,6766,wav,0.602,11025,1,8,,377e9493ac9e432f,"A burst of rapid gunfire, likely from a machine gun. Possibly followed by a smaller automatic weapon.",gunshot|machine gun|weapon|rapid fire|automatic,weapon,2026-01-07T15:13:29.055480+00:00
sound/debris/bustcrate2.wav,bustcrate2.wav,debris,5544,wav,0.491,11025,1,8,,145c59a1ba1498d9,"A loud mechanical grinding or whirring sound, possibly an elevator or machinery.",mechanical|whirring|grinding|machine|industrial,mechanical,2026-01-07T15:13:32.369687+00:00
sound/debris/bustcrate3.wav,bustcrate3.wav,debris,17034,wav,1.533,11025,1,8,,30e76c6dd39602e2,"A heavy, metallic object impacting a surface, likely a slam or impact.",impact|metal|heavy|thump|slam,mechanical,2026-01-07T15:13:35.969283+00:00
sound/debris/bustflesh1.wav,bustflesh1.wav,debris,10420,wav,0.934,11025,1,8,,56183d4205a4f1c5,The sound of a headcrab zombie moaning or growling.,headcrab zombie|monster|growl|moan|Half-Life,creature,2026-01-07T15:13:39.301408+00:00
sound/debris/bustflesh2.wav,bustflesh2.wav,debris,6164,wav,0.548,11025,1,8,,1f23fa22231cb581,"A creaking metal sound, possibly a door or large object moving.",metal|creak|heavy|door|mechanical,mechanical,2026-01-07T15:13:42.557453+00:00
sound/debris/bustglass1.wav,bustglass1.wav,debris,8512,wav,0.76,11025,1,8,,0fc12e9e858ab2ed,"A heavy weapon firing, likely a shotgun or similar close-range firearm.",gunshot|shotgun|weapon|loud,weapon,2026-01-07T15:13:45.877638+00:00
sound/debris/bustglass2.wav,bustglass2.wav,debris,10698,wav,0.958,11025,1,8,,05a831f658b1e24e,"A squishing, gurgling sound, likely from a Headcrab or similar creature in Half-Life.",squish|gurgle|creature|Headcrab,creature,2026-01-07T15:13:49.146496+00:00
sound/debris/bustglass3.wav,bustglass3.wav,debris,28878,wav,2.607,11025,1,8,,08a83da0959cb5f9,"A large, fleshy creature groaning and making gurgling sounds.",creature|monster|gurgle|alien|groan,creature,2026-01-07T15:13:52.321913+00:00
sound/debris/bustmetal1.wav,bustmetal1.wav,debris,9750,wav,0.873,11025,1,8,,313dc730d0414527,"A distinct impact sound, possibly a metal object hitting another surface.",impact|metallic|clang|hit,mechanical,2026-01-07T15:13:56.084910+00:00
sound/debris/bustmetal2.wav,bustmetal2.wav,debris,13052,wav,1.172,11025,1,8,,8dd221c06e54705f,"A large, booming explosion sound effect, possibly an energy explosion.",explosion|energy|boom|loud,explosion,2026-01-07T15:13:59.478735+00:00
sound/debris/concrete1.wav,concrete1.wav,debris,4020,wav,0.353,11025,1,8,,f7d87bc279018bfb,A quick metallic thud followed by a fizzing or electrical charging sound.,mechanical|impact|electricity|charge|metal,mechanical,2026-01-07T15:14:02.475966+00:00
sound/debris/concrete2.wav,concrete2.wav,debris,8526,wav,0.762,11025,1,8,,34389f4bcb9eb2c4,Sound of crowbar impacting a surface. Likely a weapon being used.,crowbar|impact|weapon|melee,weapon,2026-01-07T15:14:05.280136+00:00
sound/debris/concrete3.wav,concrete3.wav,debris,5552,wav,0.492,11025,1,8,,2ad0ee533317bd0d,"The sound of a shotgun being fired, followed by some mechanical sounds.",shotgun|gunshot|weapon|mechanical|reload,weapon,2026-01-07T15:14:08.859329+00:00
sound/debris/flesh1.wav,flesh1.wav,debris,3058,wav,0.266,11025,1,8,,463ce5c2cc82afae,"A guttural, distorted sound effect likely produced by a hostile creature, possibly a zombie or similarly corrupted human.",monster|growl|zombie|hostile|distorted,creature,2026-01-07T15:14:11.899941+00:00
sound/debris/flesh2.wav,flesh2.wav,debris,8338,wav,0.744,11025,1,8,,ece89d9224585730,The sound of a crowbar hitting a surface.,crowbar|impact|melee weapon|metal,weapon,2026-01-07T15:14:14.731453+00:00
sound/debris/flesh3.wav,flesh3.wav,debris,3020,wav,0.262,11025,1,8,,c5d4eae539902b47,"A metallic clanking sound, likely from machinery or metal objects hitting each other.",metallic|clank|machine|impact|scraping,mechanical,2026-01-07T15:14:18.465883+00:00
sound/debris/flesh5.wav,flesh5.wav,debris,4160,wav,0.366,11025,1,8,,3722c9db5b9915d5,"A heavy thud, likely a door closing or an object hitting the ground.",thud|impact|heavy|door|mechanical,mechanical,2026-01-07T15:14:21.852259+00:00
sound/debris/flesh6.wav,flesh6.wav,debris,3004,wav,0.261,11025,1,8,,3e3b806ae021b589,"A loud, distinct gunshot sound effect.",gunshot|weapon|loud|impact,weapon,2026-01-07T15:14:24.800530+00:00
sound/debris/flesh7.wav,flesh7.wav,debris,1976,wav,0.168,11025,1,8,,72a729880468ad3e,The sound of a shotgun firing and the subsequent shell ejection.,shotgun|gunshot|weapon|shell eject|reload,weapon,2026-01-07T15:14:27.928580+00:00
sound/debris/glass1.wav,glass1.wav,debris,5576,wav,0.494,11025,1,8,,bd62e6375f4f9fa1,The sound of a shotgun being fired.,shotgun|gunshot|weapon|loud|impact,weapon,2026-01-07T15:14:31.314694+00:00
sound/debris/glass2.wav,glass2.wav,debris,9426,wav,0.843,11025,1,8,,f76b006b83de3dd5,"A loud, metallic clang or crash, possibly involving some type of object hitting a surface.",metallic|clang|impact|loud|crash,mechanical,2026-01-07T15:14:34.487350+00:00
sound/debris/glass3.wav,glass3.wav,debris,8534,wav,0.762,11025,1,8,,f060fbcc507067f9,"Sound of a high-powered weapon being fired, specifically a shotgun, followed by the sound of a shotgun being loaded.",shotgun|weapon|firing|reload|gun,weapon,2026-01-07T15:14:37.737464+00:00
sound/debris/glass4.wav,glass4.wav,debris,6192,wav,0.55,11025,1,8,,3cfa68d1b1517529,"A shotgun being fired, followed by the distinctive sound of a reloading action.",shotgun|fire|reload|weapon|gun,weapon,2026-01-07T15:14:40.745521+00:00
sound/debris/metal1.wav,metal1.wav,debris,6312,wav,0.561,11025,1,8,,1005f0debb8c4e98,"Sound of a large insectoid creature attack, possibly the sound of a headcrab.",creature|attack|insect|monster|alien,creature,2026-01-07T15:14:43.646137+00:00
sound/debris/metal2.wav,metal2.wav,debris,6670,wav,0.593,11025,1,8,,7063f93f06b7ca14,"A shotgun being fired, followed by the sound of shells ejecting.",shotgun|gunshot|weapon|shells|reload,weapon,2026-01-07T15:14:46.489130+00:00
sound/debris/metal3.wav,metal3.wav,debris,6158,wav,0.547,11025,1,8,,ec406af71c3e7dd4,"Sound of a metal door slamming shut with a heavy, resonant impact.",metal|door|slam|impact|mechanical,mechanical,2026-01-07T15:14:50.146656+00:00
sound/debris/metal4.wav,metal4.wav,debris,5310,wav,0.47,11025,1,8,,23e648eb8f2c4865,"A short, sharp impact sound, likely from a small weapon being fired.",impact|weapon|sharp|single shot,weapon,2026-01-07T15:14:53.192585+00:00
sound/debris/metal5.wav,metal5.wav,debris,8716,wav,0.778,11025,1,8,,40f2a7bd387c17d0,A headcrab is making its distinct screeching noises.,headcrab|monster|screech|alien,creature,2026-01-07T15:14:56.457057+00:00
sound/debris/metal6.wav,metal6.wav,debris,4280,wav,0.376,11025,1,8,,f6b0d2ac207fd882,"A short, metallic squeaking sound, likely from machinery or metal rubbing together.",squeak|metal|mechanical|friction,mechanical,2026-01-07T15:14:59.917124+00:00
sound/debris/pushbox1.wav,pushbox1.wav,debris,13020,wav,1.169,11025,1,8,,7b768beb598429ee,"A wet, squishy sound, likely associated with a creature.",squish|wet|creature|alien,creature,2026-01-07T15:15:03.125345+00:00
sound/debris/pushbox2.wav,pushbox2.wav,debris,13224,wav,1.188,11025,1,8,,22678413964af828,"A metallic, mechanical whirring or spinning sound, possibly related to machinery or movement.",mechanical|whirring|machine|spinning|metallic,mechanical,2026-01-07T15:15:06.401096+00:00
sound/debris/pushbox3.wav,pushbox3.wav,debris,13236,wav,1.189,11025,1,8,,190962398be615ec,A mechanical door opening and closing with hydraulic sounds. ,mechanical|door|hydraulic|opening|closing,mechanical,2026-01-07T15:15:09.567413+00:00
sound/debris/wood1.wav,wood1.wav,debris,6328,wav,0.562,11025,1,8,,ffb140531c32ad99,"A short, sharp impact sound, possibly a body hitting the ground or an object falling.",impact|thud|fall|object,mechanical,2026-01-07T15:15:12.752124+00:00
sound/debris/wood2.wav,wood2.wav,debris,6528,wav,0.581,11025,1,8,,f4fc69f1d6a8a0f8,"Sound of glass breaking, possibly a bottle or window being shattered.",glass|breaking|shatter|impact,mechanical,2026-01-07T15:15:15.937198+00:00
sound/debris/wood3.wav,wood3.wav,debris,6116,wav,0.543,11025,1,8,,c2b6a0ce8a7ba03b,The sound of a crowbar hitting something. Likely breaking crates or hitting a zombie.,crowbar|melee|impact|hit|weapon,weapon,2026-01-07T15:15:18.836799+00:00
sound/debris/wood4.wav,wood4.wav,debris,6830,wav,0.608,11025,1,8,,281cebe4041cf0a6,"A high-pitched, metallic, mechanical screeching sound, possibly a door or similar mechanism.",mechanical|metallic|screech|high-pitched|door,mechanical,2026-01-07T15:15:22.303612+00:00
sound/debris/zap1.wav,zap1.wav,debris,14874,wav,1.345,11025,1,8,,75737106ae9bacef,"A shotgun being fired, likely in a close-quarters combat situation.",shotgun|gunshot|weapon|loud|impact,weapon,2026-01-07T15:15:25.516364+00:00
sound/debris/zap2.wav,zap2.wav,debris,33250,wav,3.012,11025,1,8,,b3f5645c318e935d,"Sounds of metal creaking and breaking, possibly related to the environment collapsing.",metal|creaking|breaking|environment|collapse,mechanical,2026-01-07T15:15:28.565013+00:00
sound/debris/zap3.wav,zap3.wav,debris,14876,wav,1.345,11025,1,8,,a23740c19cbd88ff,A metallic clang followed by the sound of breaking glass.,metal|clang|glass|breaking|impact,mechanical,2026-01-07T15:15:31.868142+00:00
sound/debris/zap4.wav,zap4.wav,debris,29702,wav,2.69,11025,1,8,,5cfd3b078146c984,A rapid series of gunfire from a pistol.,gunshot|pistol|rapid fire|weapon,weapon,2026-01-07T15:15:34.844099+00:00
sound/debris/zap5.wav,zap5.wav,debris,34992,wav,3.17,11025,1,8,,90b69d633a7e5320,"Sounds of metal being hit and scraping, potentially from a mechanical source.",metal|scraping|impact|mechanical|clanging,mechanical,2026-01-07T15:15:37.869592+00:00
sound/debris/zap6.wav,zap6.wav,debris,27624,wav,2.501,11025,1,8,,e520030f66de2f02,"Rapid gunfire and impacts, likely from a machine gun or similar automatic weapon. Sounds of flesh or material being hit.",gunfire|impact|bullet|automatic weapon|rapid,weapon,2026-01-07T15:15:41.276372+00:00
sound/debris/zap7.wav,zap7.wav,debris,43816,wav,3.97,11025,1,8,,37637b8b5913bfe6,"A loud, metallic explosion followed by debris falling. Sounds like something big and mechanical is breaking.",explosion|metal|debris|destruction|loud,explosion,2026-01-07T15:15:45.157055+00:00
sound/debris/zap8.wav,zap8.wav,debris,11076,wav,1.0,11025,1,8,,9e019768c88e0249,"Sound of a grenade exploding, presumably from combat.",explosion|grenade|loud|combat|impact,explosion,2026-01-07T15:15:48.416543+00:00
sound/doors/aliendoor1.wav,aliendoor1.wav,doors,19302,wav,1.739,11025,1,8,,36fdc57f2710d8d7,"Sound of an alien door opening or closing, likely a large, mechanical door with possibly biological components.",alien|door|opening|closing|mechanical|biological,mechanical,2026-01-07T17:47:56.775724+00:00
sound/doors/aliendoor2.wav,aliendoor2.wav,doors,35394,wav,3.199,11025,1,8,,b92a3fc79b407afe,"Sound of an alien door opening or closing, possibly with a grinding or biomechanical element.",alien|door|grinding|biomechanical|opening|closing,mechanical,2026-01-07T17:47:59.901889+00:00
sound/doors/aliendoor3.wav,aliendoor3.wav,doors,27374,wav,2.471,11025,1,8,,8036c383904875e8,"Sound of an alien door opening/closing. Likely from Xen, the alien dimension in Half-Life.",alien|door|xen|opening|closing,mechanical,2026-01-07T17:48:03.562804+00:00
sound/doors/aliendoor4.wav,aliendoor4.wav,doors,8342,wav,0.745,11025,1,8,,57ca05120a2a0b93,"Sound of an alien door opening or closing, possibly a large sliding door with biological or technological components. Likely a scraping and groaning sound.",alien|door|opening|closing|scrape|groan|biological|technological,mechanical,2026-01-07T17:48:06.704667+00:00
sound/doors/aliendoor5.wav,aliendoor5.wav,doors,8257,wav,0.745,11025,1,8,,89eb0b3ff0e3b5f3,"A mechanical sound, likely an alien door opening or closing. Has a grinding, otherworldly quality.",alien|door|mechanical|grinding|otherworldly,mechanical,2026-01-07T17:48:10.018263+00:00
sound/doors/doormove1.wav,doormove1.wav,doors,244190,wav,5.535,22050,1,16,,d5c70cedd55274d6,"Sound of a heavy mechanical door moving, likely in a laboratory or industrial environment. Contains grinding and groaning noises.",door|moving|heavy|mechanical|grinding|groaning,mechanical,2026-01-07T17:48:12.996911+00:00
sound/doors/doormove10.wav,doormove10.wav,doors,68308,wav,0.773,44100,1,16,,ac455f81409389c6,"Sound of a heavy metal door opening and closing, likely an automatic door moving on a track. Suggests movement and potentially some motor or pneumatic system.",door|metal|moving|automatic|mechanical,mechanical,2026-01-07T17:48:16.342015+00:00
sound/doors/doormove2.wav,doormove2.wav,doors,122114,wav,1.384,44100,1,16,,8fe788325c56ec8b,The audio contains the distinct sound of a crossbow firing and reloading.,crossbow|weapon|firing|reload|mechanical,weapon,2026-01-07T15:16:16.277128+00:00
sound/doors/doormove3.wav,doormove3.wav,doors,138668,wav,1.572,44100,1,16,,1f7594aad0d6a536,A metallic crunching sound followed by a short hiss.,metal|scrape|hiss|mechanical,mechanical,2026-01-07T15:16:19.518181+00:00
sound/doors/doormove4.wav,doormove4.wav,doors,65352,wav,0.739,44100,1,16,,e22737f64323144b,"A scientist makes a short, strained or pained groan, possibly injured.",male voice|groan|pain|injured|scientist,speech,2026-01-07T15:16:22.672934+00:00
sound/doors/doormove5.wav,doormove5.wav,doors,51752,wav,1.17,22050,1,16,,7b1f540f057a4f9f,"A distinct buzzing sound, likely from a malfunctioning device, followed by an electrical sparking noise.",buzzing|electrical|spark|malfunction|device,mechanical,2026-01-07T15:16:26.220418+00:00
sound/doors/doormove6.wav,doormove6.wav,doors,51782,wav,1.173,22050,1,16,,b605629531cef401,"A metallic clang followed by a mechanical whirring sound, likely associated with machinery or a moving platform.",mechanical|clang|whirring|machinery|metallic,mechanical,2026-01-07T15:16:29.534714+00:00
sound/doors/doormove7.wav,doormove7.wav,doors,93872,wav,2.126,44100,1,8,,e22ef954ef75a3ea,"Sound of a heavy door or gate moving, likely motorized or hydraulic. Has a grinding, straining sound associated with its movement.",door|moving|mechanical|grinding|hydraulic|gate,mechanical,2026-01-07T17:48:19.694239+00:00
sound/doors/doormove8.wav,doormove8.wav,doors,192798,wav,4.367,22050,1,16,,dd11da1c8299116e,"A metallic impact followed by scraping or grinding sounds, possibly indicating metal rubbing against metal or a falling object.",metal|impact|scrape|grinding|collision,mechanical,2026-01-07T15:16:35.749385+00:00
sound/doors/doormove9.wav,doormove9.wav,doors,35866,wav,0.81,22050,1,16,,a91f4580022fc26f,"Sound of a large metal door moving, likely opening or closing. The door sounds heavy and mechanical.",door|metal|moving|heavy|mechanical,mechanical,2026-01-07T17:48:23.522365+00:00
sound/doors/doorstop1.wav,doorstop1.wav,doors,9400,wav,0.841,11025,1,8,,945b281315b627b4,"A loud, echoing explosion followed by debris falling. Sounds like a large explosion event.",explosion|loud|debris|impact|echo,explosion,2026-01-07T15:16:41.980318+00:00
sound/doors/doorstop2.wav,doorstop2.wav,doors,15754,wav,1.418,11025,1,8,,465c5a7a363a2427,A loud explosion sound effect with some debris sounds.,explosion|loud|debris|impact,explosion,2026-01-07T15:16:44.863887+00:00
sound/doors/doorstop3.wav,doorstop3.wav,doors,10410,wav,0.932,11025,1,8,,9ec98fdf9fe25d30,"A loud, sharp electrical discharge or shock sound effect.",electrical|discharge|shock|zap|energy,mechanical,2026-01-07T15:16:47.754322+00:00
sound/doors/doorstop4.wav,doorstop4.wav,doors,5954,wav,0.529,11025,1,8,,0fa34337d446ef78,"Sound of a pistol being fired, likely a 9mm.",gunshot|pistol|9mm|weapon,weapon,2026-01-07T15:16:51.199545+00:00
sound/doors/doorstop5.wav,doorstop5.wav,doors,10418,wav,0.941,11025,1,8,,d38f86242f065386,A loud explosion followed by crackling sounds.,explosion|loud|crackling|debris,explosion,2026-01-07T15:16:54.448677+00:00
sound/doors/doorstop6.wav,doorstop6.wav,doors,13972,wav,1.255,11025,1,8,,01f10ceae806c12b,Sound of a door stopping suddenly or being held open by a doorstop. Likely used when a door slams open into an object or wall.,door|doorstop|slam|impact|stop,mechanical,2026-01-07T17:48:26.542683+00:00
sound/doors/doorstop7.wav,doorstop7.wav,doors,15216,wav,1.369,11025,1,8,,24fbc11da78bd4e3,"Sound of a metal doorstop being released or used, with a resonant 'boing' sound.",metal|doorstop|spring|boing|resonant,mechanical,2026-01-07T17:48:29.423936+00:00
sound/doors/doorstop8.wav,doorstop8.wav,doors,14952,wav,1.344,11025,1,8,,9a85855a7e0ee835,"A distinct shattering sound, likely glass breaking.",glass|shatter|break|impact,mechanical,2026-01-07T15:17:04.938733+00:00
sound/fans/fan1.wav,fan1.wav,fans,21646,wav,1.941,11025,1,8,,00e93906a68c6866,"Looping sound of a spinning fan, likely from an environmental or industrial setting.",fan|spinning|loop|ventilation|industrial,ambient,2026-01-07T17:48:32.486327+00:00
sound/fans/fan1off.wav,fan1off.wav,fans,42152,wav,3.811,11025,1,8,,5ba0cc189c435532,The sound of a cooling fan winding down and stopping. Likely part of the background ambiance.,fan|cooling|mechanical|wind down|stop,ambient,2026-01-07T17:48:36.060395+00:00
sound/fans/fan1on.wav,fan1on.wav,fans,42152,wav,3.811,11025,1,8,,e79940e74cce3ca3,"Sound of a large fan operating, likely for environmental cooling or ventilation within the game's environments.",fan|ventilation|loop|industrial,ambient,2026-01-07T17:48:39.231680+00:00
sound/fans/fan2.wav,fan2.wav,fans,23046,wav,2.068,11025,1,8,,691442af100ba259,"Electrical sparking and a fizzing sound, possibly indicating arcing or malfunctioning equipment.",electrical|spark|fizzing|malfunction|hazard,mechanical,2026-01-07T15:17:20.030765+00:00
sound/fans/fan2off.wav,fan2off.wav,fans,76022,wav,6.883,11025,1,8,,26426bcc28675cbf,"Electrical buzzing and sparking sounds, indicative of faulty wiring or arcing.",electrical|buzzing|sparking|static|arc,mechanical,2026-01-07T15:17:23.091047+00:00
sound/fans/fan2on.wav,fan2on.wav,fans,76022,wav,6.883,11025,1,8,,623e115d6c5d5800,"A low, rumbling ambient sound with a metallic quality, possibly indicative of machinery or a large structure. There are also some scraping sounds.",ambient|rumbling|metallic|scraping|industrial,ambient,2026-01-07T15:17:26.176012+00:00
sound/fans/fan3.wav,fan3.wav,fans,51648,wav,4.663,11025,1,8,,4b02af164cfb202e,"Mechanical grinding and scraping sounds, possibly indicating machinery or a large object moving.",mechanical|grinding|scraping|machinery|object,mechanical,2026-01-07T15:17:29.888176+00:00
sound/fans/fan3off.wav,fan3off.wav,fans,84034,wav,7.61,11025,1,8,,8d480ba0cfb09662,"Metallic rattling and shaking sounds are present, indicative of machinery or objects being disturbed.",rattling|metallic|shaking|machinery,mechanical,2026-01-07T15:17:34.395720+00:00
sound/fans/fan3on.wav,fan3on.wav,fans,79174,wav,7.169,11025,1,8,,a991adf1a2f4ac3c,A distant explosion followed by the sound of a boat or vehicle engine.,explosion|distant|engine|boat|vehicle,mechanical,2026-01-07T15:17:37.586442+00:00
sound/fans/fan4.wav,fan4.wav,fans,19502,wav,1.746,11025,1,8,,5bde811e4ffba547,"Looping sound of a mechanical fan, likely from a vent or industrial machinery.",fan|ventilation|loop|industrial|machinery,mechanical,2026-01-07T17:48:42.938045+00:00
sound/fans/fan4off.wav,fan4off.wav,fans,37604,wav,3.399,11025,1,8,,3f053237e1685702,"Sound of a fan slowing down and stopping, likely a mechanical fan.",fan|stop|slowing down|mechanical,mechanical,2026-01-07T17:48:45.714179+00:00
sound/fans/fan4on.wav,fan4on.wav,fans,37604,wav,3.399,11025,1,8,,b9927a2f770ca67f,"Looping sound of a rotating fan, likely a large industrial or ventilation fan.",fan|rotating|loop|ventilation|industrial,mechanical,2026-01-07T17:48:48.529620+00:00
sound/fans/fan5.wav,fan5.wav,fans,13414,wav,1.194,11025,1,8,,52451e377e9b0aad,"Sound of a large fan running, likely from an industrial environment or ventilation system. Looping ambient background sound.",fan|loop|ambient|ventilation|industrial|background,ambient,2026-01-07T17:48:52.231914+00:00
sound/fans/fan5off.wav,fan5off.wav,fans,76312,wav,6.91,11025,1,8,,1c44410b220e0e77,Sound of a large fan slowing down and stopping. Likely an environmental fan within a Half-Life level.,fan|stop|slowing|environment,ambient,2026-01-07T17:48:56.322683+00:00
sound/fans/fan5on.wav,fan5on.wav,fans,79118,wav,7.164,11025,1,8,,22b4bda2040fcfbc,"A looping sound of a spinning fan, likely intended for background ambience within the game environment.",fan|spinning|loop|ambient,ambient,2026-01-07T17:48:59.685810+00:00
sound/fvox/_comma.wav,_comma.wav,fvox,2870,wav,0.249,11025,1,8,,0ffbcdb3466691fb,"Sound of an alien creature, specifically a headcrab, making an eerie vocalization.",creature|alien|headcrab|vocalization|horror,creature,2026-01-07T15:18:01.458486+00:00
sound/fvox/_period.wav,_period.wav,fvox,4880,wav,0.431,11025,1,8,,0e8c2b05fe4e00ed,"Mechanical whirring and movement sounds, likely machinery operating.",mechanical|whirring|machine|device|spinning,mechanical,2026-01-07T15:18:05.117952+00:00
sound/fvox/acquired.wav,acquired.wav,fvox,9010,wav,0.806,11025,1,8,,2f0f8868f04bc364,"A scientist utters the phrase ""Be quiet.""",speech|male voice|scientist|command,speech,2026-01-07T15:18:08.107717+00:00
sound/fvox/activated.wav,activated.wav,fvox,9762,wav,0.874,11025,1,8,,692b78cb968d0cf6,"A scientist saying ""Activated.""",speech|male voice|scientist|short,speech,2026-01-07T15:18:11.023781+00:00
sound/fvox/administering_medical.wav,administering_medical.wav,fvox,33852,wav,3.059,11025,1,8,,50faf2366ba4b76c,A HEV suit voice providing information about medical attention.,HEV Suit|voice|medical|attention|announcement,mechanical,2026-01-07T15:18:14.277686+00:00
sound/fvox/adrenaline_shot.wav,adrenaline_shot.wav,fvox,22054,wav,1.989,11025,1,8,,4fa770178ff59655,"A distorted, possibly monstrous, voice speaks a phrase with electronic manipulation.",monster|distorted|speech|electronic|phrase,creature,2026-01-07T15:18:17.701562+00:00
sound/fvox/alert.wav,alert.wav,fvox,9582,wav,0.857,11025,1,8,,905b9b528e63dd71,"A distorted or glitched speech sample, possibly from a character named Alex.",speech|distorted|glitch|alex|male voice,speech,2026-01-07T15:18:20.889446+00:00
sound/fvox/am.wav,am.wav,fvox,9296,wav,0.832,11025,1,8,,c3f7b9aec27a532d,"A gurgling, alien-like vocalization, possibly from a creature.",creature|alien|gurgle|vocalization|monster,creature,2026-01-07T15:18:24.027395+00:00
sound/fvox/ammo_depleted.wav,ammo_depleted.wav,fvox,22758,wav,2.053,11025,1,8,,e15b33bc957ca054,"A robotic voice states ""Ammunition depleted""",robotic voice|warning|ammunition|depleted|announcement,ui,2026-01-07T15:18:27.099743+00:00
sound/fvox/ammo_pickup.wav,ammo_pickup.wav,fvox,20900,wav,1.884,11025,1,8,,05d11e9284b0783a,"A female voice announces ""Ammunition, ahead!""",speech|female voice|announcement|ammo|headset,speech,2026-01-07T15:18:30.771821+00:00
sound/fvox/antidote_shot.wav,antidote_shot.wav,fvox,21854,wav,1.971,11025,1,8,,ce8e3d478eed9651,A woman speaks a line about an antidote and a medic.,speech|female voice|antidote|medic,speech,2026-01-07T15:18:34.372167+00:00
sound/fvox/antitoxin_shot.wav,antitoxin_shot.wav,fvox,24210,wav,2.184,11025,1,8,,d3d6d239f8ed2d87,"A calm male voice says ""antitoxin administered.""",speech|male voice|medical|calm,speech,2026-01-07T15:18:37.646957+00:00
sound/fvox/armor_compromised.wav,armor_compromised.wav,fvox,36504,wav,3.299,11025,1,8,,b51426abb9f822bd,A digitized male voice delivers a warning about compromised reactive armor.,warning|male voice|reactive armor|synthesized speech|computerized,speech,2026-01-07T15:18:41.104512+00:00
sound/fvox/armor_gone.wav,armor_gone.wav,fvox,22678,wav,2.045,11025,1,8,,8af8aef78354e800,"A Vortigaunt speaks a short, distorted, and possibly broken English phrase.",vortigaunt|monster|speech|alien|distorted,creature,2026-01-07T15:18:44.412843+00:00
sound/fvox/atmospherics_on.wav,atmospherics_on.wav,fvox,46640,wav,4.219,11025,1,8,,152d112979b94e7b,"A distorted, possibly robotic voice announces the activation of atmospheric contaminant sensors.",speech|robotic voice|announcement|sensor|distorted,speech,2026-01-07T15:18:47.454880+00:00
sound/fvox/automedic_on.wav,automedic_on.wav,fvox,38778,wav,3.506,11025,1,8,,66c4d3a92b42fe51,A robotic voice announces that automatic medical systems are engaged.,robotic voice|announcement|medical|system|AI,speech,2026-01-07T15:18:50.380792+00:00
sound/fvox/beep.wav,beep.wav,fvox,2520,wav,0.217,11025,1,8,,5e4647687a44eef3,"A creature, likely a headcrab, makes a squawking or screeching sound.",creature|headcrab|alien|squawk|screech,creature,2026-01-07T15:18:53.802653+00:00
sound/fvox/bell.wav,bell.wav,fvox,7758,wav,0.692,11025,1,8,,5eb9bfbc6ad56f73,"An alarm sound, possibly electronic or synthesized.",alarm|alert|electronic|warning|beeping,ui,2026-01-07T15:18:57.000408+00:00
